review_id,restaurant_name,address,cuisine,price_range,dish_mentioned,review_text,rating,sentiment_label,sentiment_score,reviewer,visit_month,visit_year,tags,cleaned_text,filtered_text,review_length,word_count,char_count,avg_word_length,exclamation_count,question_count,positive_word_count,negative_word_count,sentiment_word_ratio,has_negation
407,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Burgers,Average restaurant. The Burgers was okay. Clean place but the food was nothing to write home about.,3,neutral,0.233,Reviewer_0407,April,2022,"fast_food, family_friendly, desserts, ice_cream, snacks",average restaurant the burgers was okay clean place but the food was nothing to write home about,average restaurant burgers okay clean place food nothing write home,99,17,96,4.705882352941177,0,0,0,0,0.0,0
408,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Momos,Best Fast Food food in Majhitar! The Momos was cooked to perfection. Highly recommend.,4,positive,0.7361,Reviewer_0408,April,2022,"fast_food, family_friendly, desserts, ice_cream, snacks",best fast food food in majhitar the momos was cooked to perfection highly recommend,best fast food food majhitar momos cooked perfection highly recommend,86,14,83,5.0,1,0,2,0,0.14285714285714285,0
409,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Ice Cream,Amazing ambiance and even better food! The Ice Cream was perfectly seasoned. A must visit in Majhitar.,4,positive,0.6353,Reviewer_0409,January,2023,"fast_food, family_friendly, desserts, ice_cream, snacks",amazing ambiance and even better food the ice cream was perfectly seasoned a must visit in majhitar,amazing ambiance even better food ice cream perfectly seasoned must visit majhitar,102,17,99,4.882352941176471,1,0,1,0,0.058823529411764705,0
410,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Pizza,Authentic taste of Chinese right here in Majhitar. The Pizza was spot on. Very satisfied.,4,positive,0.9958,Reviewer_0410,October,2024,"fast_food, family_friendly, desserts, ice_cream, snacks",authentic taste of chinese right here in majhitar the pizza was spot on very satisfied,authentic taste chinese right majhitar pizza spot satisfied,89,15,86,4.8,0,0,2,0,0.13333333333333333,0
411,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Pizza,Great place to stop while traveling to Gangtok. The Pizza here is amazing. Will visit again.,4,positive,0.5461,Reviewer_0411,July,2024,"fast_food, family_friendly, desserts, ice_cream, snacks",great place to stop while traveling to gangtok the pizza here is amazing will visit again,great place stop traveling gangtok pizza amazing visit,92,16,89,4.625,0,0,2,0,0.125,0
412,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Ice Cream,The Ice Cream was alright. Nothing special but satisfied the hunger. Service was average.,3,neutral,-0.1195,Reviewer_0412,November,2025,"fast_food, family_friendly, desserts, ice_cream, snacks",the ice cream was alright nothing special but satisfied the hunger service was average,ice cream alright nothing special satisfied hunger service average,89,14,86,5.214285714285714,0,0,1,0,0.07142857142857142,0
414,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Pizza,Super tasty food! The Pizza was rich in flavors. Perfect stop for hungry travelers on NH10.,5,positive,0.6206,Reviewer_0414,July,2023,"fast_food, family_friendly, desserts, ice_cream, snacks",super tasty food the pizza was rich in flavors perfect stop for hungry travelers on nh10,super tasty food pizza rich flavors perfect stop hungry travelers nh10,91,16,88,4.5625,1,0,3,0,0.1875,0
415,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Pizza,We were a group of travelers and everyone enjoyed the meal. Pizza was the highlight. Great service.,4,positive,0.6997,Reviewer_0415,May,2023,"fast_food, family_friendly, desserts, ice_cream, snacks",we were a group of travelers and everyone enjoyed the meal pizza was the highlight great service,group travelers everyone enjoyed meal pizza highlight great service,99,17,96,4.705882352941177,0,0,1,0,0.058823529411764705,0
416,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Ice Cream,The Ice Cream was passable. I've had better Snacks food elsewhere but this works in a pinch.,3,neutral,0.3074,Reviewer_0416,July,2023,"fast_food, family_friendly, desserts, ice_cream, snacks",the ice cream was passable i have had better snacks food elsewhere but this works in a pinch,ice cream passable better snacks food elsewhere works pinch,92,18,92,4.166666666666667,0,0,0,0,0.0,0
417,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Pizza,Amazing ambiance and even better food! The Pizza was perfectly seasoned. A must visit in Majhitar.,5,positive,0.5079,Reviewer_0417,November,2022,"fast_food, family_friendly, desserts, ice_cream, snacks",amazing ambiance and even better food the pizza was perfectly seasoned a must visit in majhitar,amazing ambiance even better food pizza perfectly seasoned must visit majhitar,98,16,95,5.0,1,0,1,0,0.0625,0
418,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Rolls,Excellent food and good portion sizes. The Rolls was filling and flavorful. Will definitely return.,4,positive,0.6424,Reviewer_0418,September,2023,"fast_food, family_friendly, desserts, ice_cream, snacks",excellent food and good portion sizes the rolls was filling and flavorful will definitely return,excellent food good portion sizes rolls filling flavorful definitely return,99,15,96,5.466666666666667,0,0,2,0,0.13333333333333333,0
419,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Ice Cream,Absolutely loved the food here! The Ice Cream was outstanding and the service was very quick.,5,positive,0.5245,Reviewer_0419,February,2023,"fast_food, family_friendly, desserts, ice_cream, snacks",absolutely loved the food here the ice cream was outstanding and the service was very quick,absolutely loved food ice cream outstanding service quick,93,16,91,4.75,1,0,2,0,0.125,0
420,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Ice Cream,We were a group of travelers and everyone enjoyed the meal. Ice Cream was the highlight. Great service.,4,positive,0.8451,Reviewer_0420,August,2023,"fast_food, family_friendly, desserts, ice_cream, snacks",we were a group of travelers and everyone enjoyed the meal ice cream was the highlight great service,group travelers everyone enjoyed meal ice cream highlight great service,103,18,100,4.611111111111111,0,0,1,0,0.05555555555555555,0
421,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Rolls,Loved the cozy atmosphere and the delicious Rolls. The owner was very accommodating.,5,positive,0.9396,Reviewer_0421,April,2023,"fast_food, family_friendly, desserts, ice_cream, snacks",loved the cozy atmosphere and the delicious rolls the owner was very accommodating,loved cozy atmosphere delicious rolls owner accommodating,84,13,82,5.384615384615385,0,0,2,0,0.15384615384615385,0
424,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Rolls,"Clean restaurant, friendly owner, and delicious Rolls. Totally worth it. Loved every bite.",4,positive,0.6969,Reviewer_0424,May,2024,"fast_food, family_friendly, desserts, ice_cream, snacks",clean restaurant friendly owner and delicious rolls totally worth it loved every bite,clean restaurant friendly owner delicious rolls totally worth loved every bite,90,13,85,5.615384615384615,0,0,2,0,0.15384615384615385,0
425,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Momos,Authentic taste of Fast Food right here in Majhitar. The Momos was spot on. Very satisfied.,4,positive,0.9238,Reviewer_0425,December,2025,"fast_food, family_friendly, desserts, ice_cream, snacks",authentic taste of fast food right here in majhitar the momos was spot on very satisfied,authentic taste fast food right majhitar momos spot satisfied,91,16,88,4.5625,0,0,2,0,0.125,0
427,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Pizza,Decent place for a quick meal. The Pizza was okay but nothing extraordinary.,3,neutral,0.1313,Reviewer_0427,January,2024,"fast_food, family_friendly, desserts, ice_cream, snacks",decent place for a quick meal the pizza was okay but nothing extraordinary,decent place quick meal pizza okay nothing extraordinary,76,13,74,4.769230769230769,0,0,0,0,0.0,0
428,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Ice Cream,Authentic taste of Snacks right here in Majhitar. The Ice Cream was spot on. Very satisfied.,4,positive,0.9576,Reviewer_0428,May,2023,"fast_food, family_friendly, desserts, ice_cream, snacks",authentic taste of snacks right here in majhitar the ice cream was spot on very satisfied,authentic taste snacks right majhitar ice cream spot satisfied,92,16,89,4.625,0,0,2,0,0.125,0
430,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Momos,Very slow service. Waited over an hour for the Momos and it was disappointing.,2,negative,-0.3511,Reviewer_0430,August,2023,"fast_food, family_friendly, desserts, ice_cream, snacks",very slow service waited over an hour for the momos and it was disappointing,slow service waited hour momos disappointing,78,14,76,4.5,0,0,0,2,-0.14285714285714285,0
432,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Burgers,The place was dirty and the Burgers had a strange smell. Immediately left after the first bite.,2,negative,-0.9712,Reviewer_0432,January,2025,"fast_food, family_friendly, desserts, ice_cream, snacks",the place was dirty and the burgers had a strange smell immediately left after the first bite,place dirty burgers strange smell immediately left first bite,95,17,93,4.529411764705882,0,0,0,1,-0.058823529411764705,0
433,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Pizza,Wonderful experience. The Pizza was delicious and the staff was very friendly and helpful.,4,positive,0.8977,Reviewer_0433,December,2023,"fast_food, family_friendly, desserts, ice_cream, snacks",wonderful experience the pizza was delicious and the staff was very friendly and helpful,wonderful experience pizza delicious staff friendly helpful,90,14,88,5.357142857142857,0,0,2,0,0.14285714285714285,0
434,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Momos,Absolutely loved the food here! The Momos was outstanding and the service was very quick.,4,positive,0.4922,Reviewer_0434,January,2025,"fast_food, family_friendly, desserts, ice_cream, snacks",absolutely loved the food here the momos was outstanding and the service was very quick,absolutely loved food momos outstanding service quick,89,15,87,4.866666666666666,1,0,2,0,0.13333333333333333,0
435,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Burgers,Such a hidden gem in Majhitar! The Burgers blew my mind. Prices are reasonable too.,5,positive,0.6671,Reviewer_0435,January,2022,"fast_food, family_friendly, desserts, ice_cream, snacks",such a hidden gem in majhitar the burgers blew my mind prices are reasonable too,hidden gem majhitar burgers blew mind prices reasonable,83,15,80,4.4,1,0,0,0,0.0,0
436,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Ice Cream,Authentic taste of Chinese right here in Majhitar. The Ice Cream was spot on. Very satisfied.,4,positive,0.8194,Reviewer_0436,January,2025,"fast_food, family_friendly, desserts, ice_cream, snacks",authentic taste of chinese right here in majhitar the ice cream was spot on very satisfied,authentic taste chinese right majhitar ice cream spot satisfied,93,16,90,4.6875,0,0,2,0,0.125,0
438,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Ice Cream,Food is neither great nor bad. The Ice Cream was standard. Would visit if nothing else is available.,3,neutral,-0.054,Reviewer_0438,June,2024,"fast_food, family_friendly, desserts, ice_cream, snacks",food is neither great nor bad the ice cream was standard would visit if nothing else is available,food neither great nor bad ice cream standard visit nothing else available,100,18,97,4.444444444444445,0,0,1,1,0.0,1
439,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Momos,Decent place for budget dining. The Momos was okay for the price. Not a memorable experience.,3,neutral,-0.1105,Reviewer_0439,October,2023,"fast_food, family_friendly, desserts, ice_cream, snacks",decent place for budget dining the momos was okay for the price not a memorable experience,decent place budget dining momos okay price memorable experience,93,16,90,4.6875,0,0,0,0,0.0,1
443,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Burgers,Service was terrible and the Burgers was lukewarm. The restaurant clearly doesn't care about quality.,2,negative,-0.1693,Reviewer_0443,April,2023,"fast_food, family_friendly, desserts, ice_cream, snacks",service was terrible and the burgers was lukewarm the restaurant clearly does not care about quality,service terrible burgers lukewarm restaurant clearly care quality,101,16,100,5.3125,0,0,0,1,-0.0625,1
444,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Ice Cream,Excellent food and good portion sizes. The Ice Cream was filling and flavorful. Will definitely return.,4,positive,0.9143,Reviewer_0444,May,2022,"fast_food, family_friendly, desserts, ice_cream, snacks",excellent food and good portion sizes the ice cream was filling and flavorful will definitely return,excellent food good portion sizes ice cream filling flavorful definitely return,103,16,100,5.3125,0,0,2,0,0.125,0
445,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Rolls,Average food quality. The Rolls was edible but could be better. Service was acceptable.,3,neutral,0.1922,Reviewer_0445,March,2024,"fast_food, family_friendly, desserts, ice_cream, snacks",average food quality the rolls was edible but could be better service was acceptable,average food quality rolls edible better service acceptable,87,14,84,5.071428571428571,0,0,0,0,0.0,0
447,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Pizza,Excellent food and good portion sizes. The Pizza was filling and flavorful. Will definitely return.,4,positive,0.4,Reviewer_0447,October,2025,"fast_food, family_friendly, desserts, ice_cream, snacks",excellent food and good portion sizes the pizza was filling and flavorful will definitely return,excellent food good portion sizes pizza filling flavorful definitely return,99,15,96,5.466666666666667,0,0,2,0,0.13333333333333333,0
448,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Pizza,Okay experience overall. The Pizza lacked seasoning. Staff was polite but slow.,3,neutral,0.0159,Reviewer_0448,September,2024,"fast_food, family_friendly, desserts, ice_cream, snacks",okay experience overall the pizza lacked seasoning staff was polite but slow,okay experience overall pizza lacked seasoning staff polite slow,79,12,76,5.416666666666667,0,0,0,1,-0.08333333333333333,0
450,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Rolls,"Mixed experience. Some items like Rolls were good, others were not so great.",3,neutral,-0.1352,Reviewer_0450,August,2023,"fast_food, family_friendly, desserts, ice_cream, snacks",mixed experience some items like rolls were good others were not so great,mixed experience items like rolls good others great,76,13,73,4.6923076923076925,0,0,1,0,0.07692307692307693,1
451,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Momos,Visited with family and everyone loved it. The Momos was fresh and tasty. Good value for money.,4,positive,0.7095,Reviewer_0451,March,2025,"fast_food, family_friendly, desserts, ice_cream, snacks",visited with family and everyone loved it the momos was fresh and tasty good value for money,visited family everyone loved momos fresh tasty good value money,95,17,92,4.470588235294118,0,0,3,0,0.17647058823529413,0
452,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Rolls,Best Indian food in Majhitar! The Rolls was cooked to perfection. Highly recommend.,4,positive,0.8519,Reviewer_0452,December,2022,"fast_food, family_friendly, desserts, ice_cream, snacks",best indian food in majhitar the rolls was cooked to perfection highly recommend,best indian food majhitar rolls cooked perfection highly recommend,83,13,80,5.230769230769231,1,0,2,0,0.15384615384615385,0
453,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Momos,Average food quality. The Momos was edible but could be better. Service was acceptable.,3,neutral,-0.016,Reviewer_0453,December,2025,"fast_food, family_friendly, desserts, ice_cream, snacks",average food quality the momos was edible but could be better service was acceptable,average food quality momos edible better service acceptable,87,14,84,5.071428571428571,0,0,0,0,0.0,0
454,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Burgers,Visited with family and everyone loved it. The Burgers was fresh and tasty. Good value for money.,4,positive,0.5845,Reviewer_0454,May,2025,"fast_food, family_friendly, desserts, ice_cream, snacks",visited with family and everyone loved it the burgers was fresh and tasty good value for money,visited family everyone loved burgers fresh tasty good value money,97,17,94,4.588235294117647,0,0,3,0,0.17647058823529413,0
455,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Burgers,"Mixed experience. Some items like Burgers were good, others were not so great.",3,neutral,0.2307,Reviewer_0455,February,2023,"fast_food, family_friendly, desserts, ice_cream, snacks",mixed experience some items like burgers were good others were not so great,mixed experience items like burgers good others great,78,13,75,4.846153846153846,0,0,1,0,0.07692307692307693,1
456,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Ice Cream,Decent place for budget dining. The Ice Cream was okay for the price. Not a memorable experience.,3,neutral,0.0744,Reviewer_0456,February,2022,"fast_food, family_friendly, desserts, ice_cream, snacks",decent place for budget dining the ice cream was okay for the price not a memorable experience,decent place budget dining ice cream okay price memorable experience,97,17,94,4.588235294117647,0,0,0,0,0.0,1
457,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Burgers,Best Chinese food in Majhitar! The Burgers was cooked to perfection. Highly recommend.,4,positive,0.58,Reviewer_0457,July,2022,"fast_food, family_friendly, desserts, ice_cream, snacks",best chinese food in majhitar the burgers was cooked to perfection highly recommend,best chinese food majhitar burgers cooked perfection highly recommend,86,13,83,5.461538461538462,1,0,2,0,0.15384615384615385,0
458,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Burgers,The Burgers was alright. Nothing special but satisfied the hunger. Service was average.,3,neutral,0.0569,Reviewer_0458,October,2023,"fast_food, family_friendly, desserts, ice_cream, snacks",the burgers was alright nothing special but satisfied the hunger service was average,burgers alright nothing special satisfied hunger service average,87,13,84,5.538461538461538,0,0,1,0,0.07692307692307693,0
459,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Amazing ambiance and even better food! The Butter Chicken was perfectly seasoned. A must visit in Majhitar.,4,positive,0.4602,Reviewer_0459,May,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",amazing ambiance and even better food the butter chicken was perfectly seasoned a must visit in majhitar,amazing ambiance even better food butter chicken perfectly seasoned must visit majhitar,107,17,104,5.176470588235294,1,0,1,0,0.058823529411764705,0
460,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,It was an okay experience. The Paneer Dishes tasted average. Good enough for a roadside stop.,3,neutral,-0.1184,Reviewer_0460,July,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",it was an okay experience the paneer dishes tasted average good enough for a roadside stop,okay experience paneer dishes tasted average good enough roadside stop,93,16,90,4.6875,0,0,0,0,0.0,0
461,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,"Clean restaurant, friendly owner, and delicious Butter Chicken. Totally worth it. Loved every bite.",5,positive,0.8587,Reviewer_0461,April,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",clean restaurant friendly owner and delicious butter chicken totally worth it loved every bite,clean restaurant friendly owner delicious butter chicken totally worth loved every bite,99,14,94,5.785714285714286,0,0,2,0,0.14285714285714285,0
462,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,The Paneer Dishes was so good we ordered twice! Service was fast and the staff was welcoming.,4,positive,0.7508,Reviewer_0462,March,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",the paneer dishes was so good we ordered twice service was fast and the staff was welcoming,paneer dishes good ordered twice service fast staff welcoming,93,17,91,4.411764705882353,1,0,0,0,0.0,0
463,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Absolutely loved the food here! The Butter Chicken was outstanding and the service was very quick.,4,positive,0.9667,Reviewer_0463,June,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",absolutely loved the food here the butter chicken was outstanding and the service was very quick,absolutely loved food butter chicken outstanding service quick,98,16,96,5.0625,1,0,2,0,0.125,0
464,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,Visited with family and everyone loved it. The Dessert Spread was fresh and tasty. Good value for money.,4,positive,0.6299,Reviewer_0464,May,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",visited with family and everyone loved it the dessert spread was fresh and tasty good value for money,visited family everyone loved dessert spread fresh tasty good value money,104,18,101,4.666666666666667,0,0,3,0,0.16666666666666666,0
465,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,The Fried Rice was so good we ordered twice! Service was fast and the staff was welcoming.,4,positive,0.9657,Reviewer_0465,June,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",the fried rice was so good we ordered twice service was fast and the staff was welcoming,fried rice good ordered twice service fast staff welcoming,90,17,88,4.235294117647059,1,0,0,0,0.0,0
467,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,Visited with family and everyone loved it. The Paneer Dishes was fresh and tasty. Good value for money.,5,positive,0.5944,Reviewer_0467,February,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",visited with family and everyone loved it the paneer dishes was fresh and tasty good value for money,visited family everyone loved paneer dishes fresh tasty good value money,103,18,100,4.611111111111111,0,0,3,0,0.16666666666666666,0
469,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Super tasty food! The Butter Chicken was rich in flavors. Perfect stop for hungry travelers on NH10.,4,positive,0.4863,Reviewer_0469,July,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",super tasty food the butter chicken was rich in flavors perfect stop for hungry travelers on nh10,super tasty food butter chicken rich flavors perfect stop hungry travelers nh10,100,17,97,4.764705882352941,1,0,3,0,0.17647058823529413,0
470,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,Wonderful experience. The Fried Rice was delicious and the staff was very friendly and helpful.,4,positive,0.7617,Reviewer_0470,November,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",wonderful experience the fried rice was delicious and the staff was very friendly and helpful,wonderful experience fried rice delicious staff friendly helpful,95,15,93,5.266666666666667,0,0,2,0,0.13333333333333333,0
471,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,Super tasty food! The Paneer Dishes was rich in flavors. Perfect stop for hungry travelers on NH10.,4,positive,0.625,Reviewer_0471,August,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",super tasty food the paneer dishes was rich in flavors perfect stop for hungry travelers on nh10,super tasty food paneer dishes rich flavors perfect stop hungry travelers nh10,99,17,96,4.705882352941177,1,0,3,0,0.17647058823529413,0
472,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,Service was terrible and the Dessert Spread was lukewarm. The restaurant clearly doesn't care about quality.,2,negative,-0.6593,Reviewer_0472,September,2022,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",service was terrible and the dessert spread was lukewarm the restaurant clearly does not care about quality,service terrible dessert spread lukewarm restaurant clearly care quality,108,17,107,5.352941176470588,0,0,0,1,-0.058823529411764705,1
473,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,"Mixed experience. Some items like Dessert Spread were good, others were not so great.",3,neutral,0.2008,Reviewer_0473,February,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",mixed experience some items like dessert spread were good others were not so great,mixed experience items like dessert spread good others great,85,14,82,4.928571428571429,0,0,1,0,0.07142857142857142,1
474,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,Such a hidden gem in Majhitar! The Fried Rice blew my mind. Prices are reasonable too.,5,positive,0.7821,Reviewer_0474,October,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",such a hidden gem in majhitar the fried rice blew my mind prices are reasonable too,hidden gem majhitar fried rice blew mind prices reasonable,86,16,83,4.25,1,0,0,0,0.0,0
475,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,We were a group of travelers and everyone enjoyed the meal. Paneer Dishes was the highlight. Great service.,5,positive,0.5655,Reviewer_0475,January,2022,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",we were a group of travelers and everyone enjoyed the meal paneer dishes was the highlight great service,group travelers everyone enjoyed meal paneer dishes highlight great service,107,18,104,4.833333333333333,0,0,1,0,0.05555555555555555,0
476,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,The food quality is excellent. Had Dessert Spread and it was one of the best I've tasted in Sikkim.,4,positive,0.4943,Reviewer_0476,August,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",the food quality is excellent had dessert spread and it was one of the best i have tasted in sikkim,food quality excellent dessert spread one best tasted sikkim,99,20,99,4.0,0,0,2,0,0.1,0
477,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,Amazing ambiance and even better food! The Dessert Spread was perfectly seasoned. A must visit in Majhitar.,5,positive,0.651,Reviewer_0477,June,2022,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",amazing ambiance and even better food the dessert spread was perfectly seasoned a must visit in majhitar,amazing ambiance even better food dessert spread perfectly seasoned must visit majhitar,107,17,104,5.176470588235294,1,0,1,0,0.058823529411764705,0
478,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,"Clean restaurant, friendly owner, and delicious Paneer Dishes. Totally worth it. Loved every bite.",4,positive,0.418,Reviewer_0478,February,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",clean restaurant friendly owner and delicious paneer dishes totally worth it loved every bite,clean restaurant friendly owner delicious paneer dishes totally worth loved every bite,98,14,93,5.714285714285714,0,0,2,0,0.14285714285714285,0
